Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
K039;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM VERDE 1KV 90º;M;0.0;1.98;1.8;0.0;0.018;3.798
PP045B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP4X4,0MM AMARELO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K040;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM PRETO 1KV 90º;M;0.0;1.228;0.9;0.0;0.0133;2.1413
K040;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM PRETO 1KV 90º;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
K040;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM PRETO 1KV 90º;M;0.0;0.77;1.1;0.0;0.013;1.883
K050;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 6,0MM BRANCO 1KV 90º;M;0.0;4.8;2.236;0.0;0.0133;7.0493
K050;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 6,0MM BRANCO 1KV 90º;M;0.0;2.97;2.35;0.0;0.019;5.339
K050;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 6,0MM BRANCO 1KV 90º;M;0.0;3.08;2.3;0.0;0.019;5.399
K051;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 6,0MM VERMELHO 1KV 90º;M;0.0;4.8;2.236;0.0;0.0133;7.0493
K051;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 6,0MM VERMELHO 1KV 90º;M;0.0;2.97;2.35;0.0;0.019;5.339
K051;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 6,0MM VERMELHO 1KV 90º;M;0.0;3.08;2.3;0.0;0.019;5.399
K016;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 70,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K017;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 70,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K018;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 70,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K019;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 95,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K053;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM BRANCO 1KV 90º;M;0.0;3.126;1.709;0.0;0.0133;4.8483
K053;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM BRANCO 1KV 90º;M;0.0;1.76;1.9;0.0;0.018;3.678
K053;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM BRANCO 1KV 90º;M;0.0;1.98;1.8;0.0;0.018;3.798
K054;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM CINZA 1KV 90º;M;0.0;3.126;1.709;0.0;0.0133;4.8483
K054;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM CINZA 1KV 90º;M;0.0;1.76;1.9;0.0;0.018;3.678
K054;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM CINZA 1KV 90º;M;0.0;1.98;1.8;0.0;0.018;3.798
K055;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 70,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K056;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 95,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP064B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K058;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K060;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM AZUL 1KV 90º;M;0.0;1.228;0.9;0.0;0.0133;2.1413
K060;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM AZUL 1KV 90º;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
K060;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM AZUL 1KV 90º;M;0.0;0.77;1.1;0.0;0.013;1.883
K061;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM PRETO 1KV 90º;M;0.0;2.0;1.0;0.0;0.0133;3.0133
K061;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM PRETO 1KV 90º;M;0.0;1.1;1.5;0.0;0.016;2.616
K061;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM PRETO 1KV 90º;M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
K062;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM AZUL 1KV 90º;M;0.0;4.8;2.236;0.0;0.0133;7.0493
K062;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM AZUL 1KV 90º;M;0.0;2.97;2.35;0.0;0.019;5.339
K062;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM AZUL 1KV 90º;M;0.0;3.08;2.3;0.0;0.019;5.399
K063;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM VERDE 1KV 90º;M;0.0;4.8;2.236;0.0;0.0133;7.0493
K063;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM VERDE 1KV 90º;M;0.0;2.97;2.35;0.0;0.019;5.339
K063;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM VERDE 1KV 90º;M;0.0;3.08;2.3;0.0;0.019;5.399
K064;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 240,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K065;CH19M-HEPR/1KV FLEXIVEL;NAO USAR CABO ELETREFLEX HEPR 2,5MM AZUL 1KV 90º;M;0.0;2.0;1.0;0.0;0.0133;3.0133
K065;CH19M-HEPR/1KV FLEXIVEL;NAO USAR CABO ELETREFLEX HEPR 2,5MM AZUL 1KV 90º;M;0.0;1.1;1.5;0.0;0.016;2.616
K065;CH19M-HEPR/1KV FLEXIVEL;NAO USAR CABO ELETREFLEX HEPR 2,5MM AZUL 1KV 90º;M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
K069;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 300,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP075B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
CABOHPR;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO HEPR 300MM;M;0.0;220.0;58.0;28.0;0.0;306.0
K070;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AMARELO 1KV 90º;M;0.0;12.1;4.9;0.0;0.03;17.03
K070;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AMARELO 1KV 90º;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
K070;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AMARELO 1KV 90º;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
PP079B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP080B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,5MM BRANCO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP089B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X1,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP090B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 7X1,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K091;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AMARELO 1KV 90º;M;0.0;8.038;3.402;0.0;0.0133;11.4533
K091;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AMARELO 1KV 90º;M;0.0;4.62;3.8;0.0;0.025;8.445
K091;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AMARELO 1KV 90º;M;0.0;5.5;3.6;0.0;0.025;9.125
K092;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM AMARELO 1KV 90º;M;0.0;2.0;1.0;0.0;0.0133;3.0133
K092;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM AMARELO 1KV 90º;M;0.0;1.1;1.5;0.0;0.016;2.616
K092;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM AMARELO 1KV 90º;M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
K093;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 95,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP092B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K097;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM BRANCO 1KV 90º;M;0.0;1.228;0.9;0.0;0.0133;2.1413
K097;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM BRANCO 1KV 90º;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
K097;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM BRANCO 1KV 90º;M;0.0;0.77;1.1;0.0;0.013;1.883
PP093B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 7x1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP094B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 3X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;3.1;1.52;0.0;16.52
PP094B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 3X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;6.5;0.0;0.0;18.4
K098;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K099;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM CINZA 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K100;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM CINZA 1KV 90º;M;0.0;8.038;3.402;0.0;0.0133;11.4533
K100;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM CINZA 1KV 90º;M;0.0;4.62;3.8;0.0;0.025;8.445
K100;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM CINZA 1KV 90º;M;0.0;5.5;3.6;0.0;0.025;9.125
PP102B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X6,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K110;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM PRETO 1KV 90º;M;0.0;0.781;1.0;0.0;0.0133;1.7943000000000002
K110;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM PRETO 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K110;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM PRETO 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K111;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERDE 1KV 90º;M;0.0;0.781;1.0;0.0;0.0133;1.7943000000000002
K111;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERDE 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K111;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERDE 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K112;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AMARELO 1KV 90º;M;0.0;0.781;1.0;0.0;0.0133;1.7943000000000002
K112;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AMARELO 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K112;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AMARELO 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K113;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AZUL 1KV 90º;M;0.0;0.781;1.0;0.0;0.0133;1.7943000000000002
K113;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AZUL 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K113;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AZUL 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K114;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM CINZA 1KV 90º;M;0.0;0.781;1.0;0.0;0.0133;1.7943000000000002
K114;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM CINZA 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K114;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM CINZA 1KV 90º;M;0.0;0.44;1.0;0.0;0.013;1.4529999999999998
K157;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX XLPE 120,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP096B;CH19M-PP 2X16,00MM;CABO DE CONTROLE 2x16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;3.1;1.52;0.0;16.52
PP096B;CH19M-PP 2X16,00MM;CABO DE CONTROLE 2x16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;6.5;0.0;0.0;18.4
PP097B;CH19M-PP 2X25,0MM;CABO DE CONTROLE 2X25,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;17.7;5.54;2.23;0.0;25.47
PP097B;CH19M-PP 2X25,0MM;CABO DE CONTROLE 2X25,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;17.5;9.3;0.0;0.0;26.8
K003I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º(NÃO UTILIZAR);M;0.0;8.038;3.402;0.0;0.0133;11.4533
K003I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º(NÃO UTILIZAR);M;0.0;4.62;3.8;0.0;0.025;8.445
K003I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º(NÃO UTILIZAR);M;0.0;5.5;3.6;0.0;0.025;9.125
K013;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K014;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K015;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K007;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K025;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K006I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º(NAO UTILIZAR);M;0.0;12.1;4.9;0.0;0.03;17.03
K006I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º(NAO UTILIZAR);M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
K006I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º(NAO UTILIZAR);M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
K026;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP025B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X1,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP026B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X4,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K030;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM BRANCO 1KV 90º;M;0.0;12.1;4.9;0.0;0.03;17.03
K030;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM BRANCO 1KV 90º;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
K030;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM BRANCO 1KV 90º;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
K031;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K033;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM VERDE 1KV 90º;M;0.0;8.038;3.402;0.0;0.0133;11.4533
K033;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM VERDE 1KV 90º;M;0.0;4.62;3.8;0.0;0.025;8.445
K033;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM VERDE 1KV 90º;M;0.0;5.5;3.6;0.0;0.025;9.125
K034;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM VERMELHO 1KV 90º;M;0.0;3.126;1.709;0.0;0.0133;4.8483
K034;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM VERMELHO 1KV 90º;M;0.0;1.76;1.9;0.0;0.018;3.678
K034;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM VERMELHO 1KV 90º;M;0.0;1.98;1.8;0.0;0.018;3.798
PP041B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP3X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP047B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X1,5MM PRETO 1KV MAXFIO METRO (BOBINA) -;M;0.0;0.0;0.0;0.0;0.0;0.0
K041;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM PRETO 1KV 90º;M;0.0;3.126;1.709;0.0;0.0133;4.8483
K041;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM PRETO 1KV 90º;M;0.0;1.76;1.9;0.0;0.018;3.678
K041;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM PRETO 1KV 90º;M;0.0;1.98;1.8;0.0;0.018;3.798
PP048B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP049B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K042;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 35,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K003;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º;M;0.0;8.038;3.402;0.0;0.0133;11.4533
K003;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º;M;0.0;4.62;3.8;0.0;0.025;8.445
K003;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º;M;0.0;5.5;3.6;0.0;0.025;9.125
K004;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM PRETO 1KV 90º;M;0.0;12.1;4.9;0.0;0.03;17.03
K004;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM PRETO 1KV 90º;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
K004;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM PRETO 1KV 90º;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
K006;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º;M;0.0;12.1;4.9;0.0;0.03;17.03
K006;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
K006;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
K047;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 70,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K049;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K020;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 95,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K021;CH19M-HEPR/1KV FLEXIVEL;(NÃO USAR) CABO ELETRICO FLEX HEPR 95,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K022;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K023;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K052;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM AMARELO 1KV 90º;M;0.0;3.126;1.709;0.0;0.0133;4.8483
K052;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM AMARELO 1KV 90º;M;0.0;1.76;1.9;0.0;0.018;3.678
K052;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM AMARELO 1KV 90º;M;0.0;1.98;1.8;0.0;0.018;3.798
K048;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 240,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K036;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 185,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K032;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP068B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X4,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K059;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM VERMELHO 1KV 90º;M;0.0;1.228;0.9;0.0;0.0133;2.1413
K059;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM VERMELHO 1KV 90º;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
K059;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM VERMELHO 1KV 90º;M;0.0;0.77;1.1;0.0;0.013;1.883
K066;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP091B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 4X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;3.1;1.52;0.0;16.52
PP091B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 4X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;6.5;0.0;0.0;18.4
PP069B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K067;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K068;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 300,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP081B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X1,5MM BRANCO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
